userID,s0axmean,s0axstd,s0axmedian,s0axMAX,s0axMIN,s0axIQR,s0axrms,s0axMAD,s0axMAA,s0aymean,s0aystd,s0aymedian,s0ayMAX,s0ayMIN,s0ayIQR,s0ayrms,s0ayMAD,s0ayMAA,s0azmean,s0azstd,s0azmedian,s0azMAX,s0azMIN,s0azIQR,s0azrms,s0azMAD,s0azMAA,s1axmean,s1axstd,s1axmedian,s1axMAX,s1axMIN,s1axIQR,s1axrms,s1axMAD,s1axMAA,s1aymean,s1aystd,s1aymedian,s1ayMAX,s1ayMIN,s1ayIQR,s1ayrms,s1ayMAD,s1ayMAA,s1azmean,s1azstd,s1azmedian,s1azMAX,s1azMIN,s1azIQR,s1azrms,s1azMAD,s1azMAA,s2axmean,s2axstd,s2axmedian,s2axMAX,s2axMIN,s2axIQR,s2axrms,s2axMAD,s2axMAA,s2aymean,s2aystd,s2aymedian,s2ayMAX,s2ayMIN,s2ayIQR,s2ayrms,s2ayMAD,s2ayMAA,s2azmean,s2azstd,s2azmedian,s2azMAX,s2azMIN,s2azIQR,s2azrms,s2azMAD,s2azMAA,s0_mag_Bin1,s0_mag_Bin2,s0_mag_Bin3,s0_mag_Bin4,s0_mag_ Bin5,s0_mag_Bin6,s0_mag_Bin7,s0_mag_Bin8,s0_mag_Bin9,s0_mag_Bin10,s0_mag_Bin11,s0_mag_Bin12,s0_mag_Bin13,s0_mag_Bin14,s0_mag_Bin15,s0_mag_Bin16,s0_mag_Bin17,s0_mag_ Bin18,s0_mag_Bin19,s0_mag_Bin20,s1_mag_Bin1,s1_mag_Bin2,s1_mag_Bin3,s1_mag_Bin4,s1_mag_ Bin5,s1_mag_Bin6,s1_mag_Bin7,s1_mag_Bin8,s1_mag_Bin9,s1_mag_Bin10,s1_mag_Bin11,s1_mag_Bin12,s1_mag_Bin13,s1_mag_Bin14,s1_mag_Bin15,s1_mag_Bin16,s1_mag_Bin17,s1_mag_ Bin18,s1_mag_Bin19,s1_mag_Bin20,s2_mag_Bin1,s2_mag_Bin2,s2_mag_Bin3,s2_mag_Bin4,s2_mag_ Bin5,s2_mag_Bin6,s2_mag_Bin7,s2_mag_Bin8,s2_mag_Bin9,s2_mag_Bin10,s2_mag_Bin11,s2_mag_Bin12,s2_mag_Bin13,s2_mag_Bin14,s2_mag_Bin15,s2_mag_Bin16,s2_mag_Bin17,s2_mag_ Bin18,s2_mag_Bin19,s2_mag_Bin20,s0az_Bin1,s0az_Bin2,s0az_Bin3,s0az_Bin4,s0az_ Bin5,s0az_Bin6,s0az_Bin7,s0az_Bin8,s0az_Bin9,s0az_Bin10,s0az_Bin11,s0az_Bin12,s0az_Bin13,s0az_Bin14,s0az_Bin15,s0az_Bin16,s0az_Bin17,s0az_ Bin18,s0az_Bin19,s0az_Bin20,s1ax_Bin1,s1ax_Bin2,s1ax_Bin3,s1ax_Bin4,s1ax_ Bin5,s1ax_Bin6,s1ax_Bin7,s1ax_Bin8,s1ax_Bin9,s1ax_Bin10,s1ax_Bin11,s1ax_Bin12,s1ax_Bin13,s1ax_Bin14,s1ax_Bin15,s1ax_Bin16,s1ax_Bin17,s1ax_ Bin18,s1ax_Bin19,s1ax_Bin20,s2ax_Bin1,s2ax_Bin2,s2ax_Bin3,s2ax_Bin4,s2ax_ Bin5,s2ax_Bin6,s2ax_Bin7,s2ax_Bin8,s2ax_Bin9,s2ax_Bin10,s2ax_Bin11,s2ax_Bin12,s2ax_Bin13,s2ax_Bin14,s2ax_Bin15,s2ax_Bin16,s2ax_Bin17,s2ax_ Bin18,s2ax_Bin19,s2ax_Bin20,label
9,0.492558,0.004096,0.491282,0.502902,0.483937,0.007017,0.492575,0.003529,0.003099,0.505412,0.005196,0.503292,0.518119,0.494879,0.006795,0.505439,0.00428,0.001726,0.388602,0.003367,0.389762,0.393228,0.380432,0.005963,0.388616,0.003021,0.002397,0.308923,0.000437,0.308908,0.309962,0.308221,0.000718,0.308923,0.000374,0.000352,0.500343,0.00162,0.499957,0.505041,0.497589,0.001687,0.500345,0.00121,0.000779,0.417384,0.00091,0.417402,0.419066,0.414181,0.001168,0.417385,0.000701,0.00061,0.375457,0.000732,0.375395,0.376968,0.373517,0.000841,0.375457,0.000555,0.000383,0.501946,0.001936,0.502282,0.506099,0.497305,0.001467,0.50195,0.001426,0.000779,0.499116,0.00068,0.499207,0.500305,0.497527,0.000802,0.499117,0.000534,0.000397,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,i
9,0.494871,0.001282,0.494565,0.500061,0.492793,0.001054,0.494872,0.000895,0.00058,0.506439,0.000587,0.506361,0.507888,0.505231,0.000824,0.506439,0.000473,0.000427,0.385009,0.000981,0.385151,0.38706,0.381593,0.000969,0.38501,0.000723,0.000443,0.309056,0.000434,0.309075,0.310175,0.308129,0.000435,0.309056,0.000335,0.000214,0.499533,0.000527,0.499514,0.500675,0.498628,0.000787,0.499533,0.000437,0.000427,0.418954,0.0007,0.41896,0.420685,0.417051,0.000917,0.418955,0.000558,0.000459,0.375501,0.00045,0.375532,0.376418,0.374066,0.00058,0.375501,0.000351,0.000276,0.502603,0.000519,0.502588,0.50381,0.501,0.000626,0.502603,0.000394,0.000335,0.499089,0.000576,0.499115,0.500184,0.497588,0.000855,0.499089,0.000468,0.000427,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,i
9,0.496581,0.000562,0.49658,0.49771,0.494504,0.000626,0.496581,0.00042,0.000366,0.506182,0.000671,0.506254,0.50746,0.504865,0.000955,0.506183,0.000562,0.000489,0.382011,0.000836,0.381913,0.384097,0.380432,0.001153,0.382012,0.000684,0.00058,0.309111,0.000474,0.309091,0.310297,0.308312,0.000619,0.309112,0.000389,0.000336,0.50007,0.000705,0.499957,0.502018,0.498719,0.00081,0.500071,0.00055,0.000443,0.418885,0.000689,0.418899,0.421296,0.417265,0.000802,0.418886,0.000527,0.000397,0.375268,0.000374,0.375273,0.376327,0.374494,0.000534,0.375268,0.000311,0.000274,0.501967,0.000491,0.501916,0.50332,0.500878,0.00061,0.501967,0.000383,0.000321,0.499191,0.00059,0.499145,0.500916,0.497832,0.000642,0.499192,0.000447,0.000337,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,i
9,0.496869,0.000512,0.496946,0.498138,0.495847,0.000741,0.49687,0.000422,0.000337,0.506701,0.000554,0.506696,0.508284,0.505353,0.000756,0.506701,0.000431,0.000367,0.381888,0.00068,0.381838,0.383273,0.380463,0.000955,0.381889,0.000558,0.000489,0.3091,0.000402,0.309106,0.310205,0.308159,0.00045,0.3091,0.000308,0.000244,0.499947,0.000363,0.499972,0.500644,0.498903,0.000459,0.499947,0.00028,0.000214,0.418913,0.000605,0.418915,0.420227,0.417112,0.000756,0.418913,0.000465,0.000367,0.375441,0.00041,0.37538,0.376418,0.374434,0.00058,0.375441,0.000337,0.000305,0.501921,0.000475,0.501977,0.502985,0.500724,0.000679,0.501921,0.000378,0.000305,0.499106,0.000589,0.499054,0.50055,0.497588,0.000778,0.499106,0.000485,0.000397,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,i
9,0.497215,0.000519,0.497145,0.498718,0.496092,0.000688,0.497215,0.000419,0.000351,0.506907,0.000803,0.506957,0.509811,0.504681,0.000985,0.506907,0.000583,0.000458,0.381406,0.000754,0.381394,0.383365,0.379486,0.000886,0.381407,0.000565,0.000459,0.309186,0.000447,0.309152,0.310144,0.308221,0.000649,0.309186,0.000372,0.000321,0.499875,0.000495,0.499834,0.500949,0.498811,0.000702,0.499875,0.000395,0.000351,0.419243,0.000727,0.419143,0.420685,0.417601,0.000878,0.419244,0.000589,0.000412,0.375351,0.00037,0.375395,0.376143,0.374494,0.000443,0.375351,0.000296,0.00026,0.502018,0.000465,0.502038,0.503077,0.500878,0.000649,0.502018,0.000377,0.000335,0.498926,0.000577,0.498992,0.500153,0.497251,0.000747,0.498926,0.000452,0.000366,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,i
9,0.498241,0.000896,0.498321,0.500092,0.495634,0.001184,0.498242,0.0007,0.00058,0.507476,0.000944,0.50746,0.509872,0.504651,0.000992,0.507477,0.000687,0.000473,0.380342,0.001285,0.38025,0.383731,0.377287,0.001496,0.380344,0.000953,0.000779,0.309113,0.000396,0.309091,0.309992,0.308404,0.000542,0.309113,0.000329,0.000275,0.49986,0.000634,0.499773,0.501591,0.498658,0.000893,0.49986,0.000509,0.000397,0.419175,0.000576,0.419189,0.420472,0.418059,0.000816,0.419175,0.00048,0.000412,0.375345,0.000525,0.375349,0.376418,0.373915,0.000657,0.375346,0.000412,0.000336,0.501739,0.001457,0.501672,0.504634,0.498801,0.002001,0.501742,0.001235,0.001008,0.499223,0.000634,0.499297,0.500489,0.497466,0.000879,0.499224,0.000505,0.000413,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,i
9,0.49756,0.000923,0.497313,0.500061,0.495939,0.001168,0.497561,0.000748,0.00058,0.506949,0.000695,0.506895,0.509018,0.505597,0.000916,0.506949,0.000545,0.000458,0.381004,0.001126,0.381212,0.382876,0.377929,0.001695,0.381006,0.000946,0.000809,0.309224,0.000372,0.309228,0.310054,0.308526,0.00045,0.309224,0.000305,0.000229,0.499702,0.000384,0.499696,0.500399,0.498872,0.000634,0.499702,0.00033,0.000336,0.419362,0.000681,0.419372,0.420685,0.417357,0.000886,0.419362,0.000525,0.000398,0.375483,0.000396,0.375441,0.37651,0.374524,0.000573,0.375483,0.00032,0.000321,0.502053,0.00058,0.502145,0.503015,0.500205,0.000824,0.502053,0.000476,0.000397,0.499107,0.000467,0.499191,0.500305,0.498077,0.00058,0.499107,0.000372,0.00026,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,i
9,0.496878,0.000395,0.496916,0.498077,0.496092,0.000565,0.496878,0.000327,0.00029,0.506886,0.000508,0.506941,0.507949,0.505872,0.000732,0.506886,0.000413,0.000366,0.381899,0.0007,0.381974,0.383608,0.379883,0.000703,0.381899,0.000516,0.000305,0.309144,0.000372,0.309152,0.310084,0.308282,0.000519,0.309144,0.000301,0.000259,0.499707,0.000386,0.499666,0.500644,0.499056,0.000565,0.499707,0.000315,0.000275,0.419271,0.000643,0.41925,0.420869,0.418028,0.000969,0.419271,0.000524,0.000489,0.375463,0.000383,0.375487,0.376235,0.374647,0.00068,0.375463,0.000323,0.000351,0.501853,0.000426,0.501916,0.502741,0.501,0.000657,0.501853,0.000353,0.00029,0.499076,0.00064,0.499023,0.500489,0.497832,0.001031,0.499076,0.000544,0.000519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,i
9,0.497359,0.000514,0.497389,0.498504,0.496305,0.00081,0.497359,0.000441,0.000383,0.50686,0.000397,0.506819,0.507765,0.506026,0.000556,0.50686,0.000321,0.000305,0.381134,0.000737,0.38112,0.38254,0.379486,0.001115,0.381134,0.0006,0.00055,0.309183,0.000343,0.309136,0.310236,0.308648,0.000496,0.309183,0.000283,0.000244,0.499819,0.000375,0.499819,0.500735,0.498903,0.000519,0.499819,0.0003,0.000259,0.41916,0.000661,0.419281,0.420441,0.417815,0.001176,0.41916,0.000561,0.000519,0.375368,0.000396,0.375304,0.376327,0.374585,0.000588,0.375368,0.000323,0.000275,0.502005,0.000419,0.502038,0.50277,0.501092,0.000679,0.502005,0.000349,0.000366,0.498987,0.000561,0.498992,0.500335,0.497954,0.000732,0.498988,0.000441,0.000381,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,i
9,0.497193,0.000549,0.497191,0.498168,0.496214,0.000885,0.497193,0.000477,0.000443,0.506943,0.000515,0.506895,0.508315,0.505353,0.000656,0.506944,0.000397,0.000335,0.381011,0.000934,0.381013,0.3837,0.378967,0.001168,0.381012,0.000741,0.000596,0.30915,0.000428,0.309106,0.310511,0.308343,0.000588,0.30915,0.000349,0.00029,0.499973,0.000388,0.500018,0.501041,0.499087,0.000504,0.499973,0.000322,0.00026,0.419229,0.000661,0.419265,0.421265,0.41702,0.000619,0.419229,0.000479,0.00032,0.375364,0.000439,0.375349,0.376143,0.374434,0.00058,0.375365,0.000356,0.000305,0.501851,0.000441,0.501855,0.50268,0.500816,0.000656,0.501851,0.00035,0.000321,0.499153,0.000658,0.499176,0.501008,0.497221,0.000741,0.499153,0.000486,0.000367,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,i
9,0.498073,0.000789,0.498077,0.499818,0.496305,0.001015,0.498073,0.000624,0.000519,0.506823,0.001106,0.506696,0.50969,0.503827,0.001161,0.506824,0.000847,0.000565,0.380161,0.00123,0.37999,0.384128,0.377837,0.00168,0.380163,0.000987,0.000839,0.309167,0.000486,0.309136,0.310603,0.307671,0.000603,0.309167,0.000374,0.00032,0.500083,0.000565,0.500064,0.501346,0.498781,0.000649,0.500084,0.000435,0.000305,0.419215,0.000702,0.419112,0.420746,0.417723,0.000931,0.419216,0.000579,0.000504,0.375353,0.000562,0.375547,0.376235,0.373823,0.00068,0.375353,0.000459,0.000291,0.501974,0.000746,0.502038,0.503596,0.50042,0.001084,0.501974,0.000616,0.000534,0.49912,0.0006,0.499038,0.500489,0.497404,0.000756,0.49912,0.000473,0.000381,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,i
9,0.497734,0.000582,0.497818,0.498992,0.496153,0.00071,0.497734,0.000452,0.000351,0.506882,0.000826,0.506865,0.508713,0.5052,0.001253,0.506882,0.000691,0.000626,0.380346,0.000883,0.38025,0.383151,0.378295,0.001161,0.380347,0.000693,0.00064,0.309169,0.00046,0.309167,0.310358,0.308068,0.000688,0.30917,0.000369,0.000351,0.499964,0.00057,0.499926,0.501346,0.498506,0.000611,0.499964,0.00043,0.00029,0.419243,0.000514,0.419189,0.420196,0.417846,0.000626,0.419244,0.000406,0.000305,0.375496,0.000547,0.375562,0.376754,0.374097,0.000634,0.375497,0.000418,0.000305,0.501917,0.000764,0.501992,0.50387,0.500542,0.001061,0.501918,0.000616,0.00055,0.499135,0.000649,0.499084,0.50055,0.49774,0.000901,0.499135,0.000529,0.000443,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,i
9,0.498856,0.000871,0.498916,0.500733,0.496489,0.001175,0.498857,0.000706,0.00058,0.507541,0.001605,0.507689,0.510545,0.503338,0.002054,0.507544,0.001257,0.001054,0.379121,0.001381,0.379043,0.382143,0.37631,0.001924,0.379123,0.001112,0.000977,0.309219,0.000456,0.30929,0.310481,0.308282,0.000619,0.309219,0.000371,0.000305,0.500159,0.001058,0.499987,0.502934,0.498415,0.001312,0.50016,0.000844,0.000596,0.419221,0.000623,0.419143,0.420838,0.417997,0.000763,0.419221,0.000509,0.000381,0.375323,0.000767,0.375334,0.377426,0.373639,0.000885,0.375324,0.000584,0.000458,0.501867,0.002,0.501931,0.50726,0.497274,0.001672,0.501871,0.001386,0.000839,0.499034,0.000659,0.498977,0.500642,0.497619,0.000885,0.499034,0.000525,0.000473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,i
9,0.497973,0.000725,0.497985,0.49936,0.496276,0.001008,0.497973,0.000567,0.000519,0.506622,0.00061,0.506545,0.507888,0.505323,0.000787,0.506622,0.000512,0.000413,0.380415,0.001092,0.380371,0.382478,0.377714,0.001557,0.380417,0.000882,0.000824,0.309267,0.000376,0.309305,0.310144,0.308374,0.000542,0.309267,0.0003,0.00029,0.500379,0.000536,0.50046,0.501499,0.498934,0.000709,0.500379,0.000432,0.000381,0.419116,0.00067,0.419143,0.420472,0.417601,0.000946,0.419117,0.000555,0.000473,0.375431,0.000423,0.375441,0.376235,0.374463,0.000557,0.375431,0.000336,0.00029,0.502253,0.00058,0.502222,0.503534,0.500328,0.000726,0.502253,0.00044,0.000367,0.499017,0.000584,0.499115,0.500611,0.497557,0.000755,0.499018,0.000469,0.000397,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,i
9,0.499177,0.000465,0.499139,0.500207,0.498161,0.000649,0.499177,0.000385,0.000335,0.498488,0.000455,0.498454,0.499432,0.497385,0.000619,0.498488,0.000365,0.000335,0.376775,0.000674,0.376705,0.378125,0.375316,0.000816,0.376776,0.000554,0.000427,0.37557,0.000363,0.375559,0.376628,0.374917,0.000534,0.37557,0.000292,0.000274,0.500458,0.000425,0.500464,0.501472,0.499395,0.000611,0.500458,0.000347,0.000305,0.499846,0.000633,0.499853,0.50193,0.498265,0.000832,0.499846,0.00049,0.000427,0.375538,0.000355,0.37556,0.37637,0.374782,0.000496,0.375538,0.000283,0.000259,0.499979,0.000425,0.500032,0.500719,0.498856,0.000626,0.499979,0.000352,0.000321,0.500653,0.000624,0.500557,0.502085,0.498818,0.000764,0.500654,0.000497,0.000398,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,i
9,0.497094,0.000458,0.497111,0.49818,0.496134,0.000527,0.497094,0.000355,0.000275,0.497167,0.000456,0.49711,0.498255,0.495934,0.000649,0.497168,0.000377,0.000352,0.379029,0.00069,0.379034,0.380531,0.377691,0.001054,0.37903,0.000572,0.000519,0.375262,0.000421,0.375233,0.376364,0.374408,0.000436,0.375262,0.000319,0.000214,0.499871,0.000384,0.499838,0.500892,0.498907,0.000427,0.499871,0.000289,0.000214,0.499363,0.000693,0.499397,0.500556,0.49796,0.001076,0.499364,0.000584,0.00058,0.37548,0.000385,0.37548,0.376242,0.374411,0.000519,0.37548,0.000306,0.000244,0.499925,0.000392,0.499875,0.500883,0.499112,0.000504,0.499925,0.00031,0.000214,0.500538,0.000476,0.500494,0.501532,0.499455,0.000634,0.500538,0.000386,0.000306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,u
9,0.497394,0.000532,0.497508,0.498668,0.496195,0.000718,0.497394,0.000428,0.000321,0.497267,0.000515,0.497309,0.498531,0.495843,0.000686,0.497268,0.0004,0.000351,0.3785,0.000734,0.378287,0.380714,0.377416,0.001069,0.3785,0.000615,0.000473,0.375317,0.000406,0.375264,0.376333,0.374348,0.000504,0.375317,0.000319,0.000229,0.499834,0.000504,0.499853,0.500769,0.498418,0.000686,0.499835,0.0004,0.000351,0.499258,0.000562,0.499182,0.500801,0.498052,0.000816,0.499258,0.000453,0.000412,0.375592,0.00036,0.375602,0.376487,0.374685,0.000473,0.375593,0.000282,0.000244,0.499943,0.000365,0.499952,0.500823,0.499112,0.000382,0.499943,0.000278,0.000198,0.50052,0.000527,0.500509,0.501409,0.499119,0.000657,0.50052,0.000431,0.000351,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,u
9,0.497218,0.000508,0.497188,0.49821,0.496256,0.000839,0.497219,0.00042,0.000427,0.497192,0.000484,0.497186,0.498347,0.495995,0.000625,0.497192,0.000382,0.00032,0.378786,0.000823,0.378684,0.380776,0.377019,0.001107,0.378787,0.000682,0.000519,0.3752,0.000459,0.375203,0.376057,0.373829,0.000625,0.375201,0.000375,0.00032,0.499879,0.000325,0.499899,0.500617,0.498876,0.000344,0.499879,0.000249,0.000199,0.49949,0.000624,0.499548,0.500893,0.497564,0.00071,0.499491,0.000466,0.000367,0.375567,0.000448,0.375602,0.376548,0.374135,0.000519,0.375568,0.000354,0.000275,0.499934,0.000339,0.499921,0.50067,0.499173,0.000473,0.499935,0.00028,0.000244,0.500602,0.000578,0.500615,0.501837,0.499088,0.000917,0.500602,0.000467,0.000459,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,u
